episode,external_return,success,positive_feedback_count,positive_feedback_rate,episode_length,epsilon,mean_q_loss
738,0.0,0,0,0.0,200,0.6913616081308254,0.003394718904601177
739,0.0,0,0,0.0,200,0.69101592732676,0.0037818978558061644
740,1.0,1,1,0.041666666666666664,24,0.6906704193630966,0.004854255726968404
741,1.0,1,1,0.0196078431372549,51,0.6903250841534151,0.0033408653255844233
742,1.0,1,1,0.021739130434782608,46,0.6899799216113385,0.004024905765064708
743,1.0,1,1,0.027777777777777776,36,0.6896349316505328,0.0033267961892609796
744,0.0,0,0,0.0,200,0.6892901141847075,0.003876257680240087
745,1.0,1,1,0.011494252873563218,87,0.6889454691276152,0.0037791755574958764
746,1.0,1,1,0.0136986301369863,73,0.6886009963930515,0.0038857519026998786
747,1.0,1,1,0.034482758620689655,29,0.688256695894855,0.004730814782870484
748,1.0,1,1,0.02631578947368421,38,0.6879125675469077,0.003610237688438869
749,1.0,1,1,0.05,20,0.6875686112631343,0.003424828441347927
750,1.0,1,1,0.007518796992481203,133,0.6872248269575028,0.003718030621486723
751,1.0,1,1,0.018867924528301886,53,0.6868812145440241,0.004363827029559409
752,1.0,1,1,0.012987012987012988,77,0.6865377739367521,0.0038667921394158105
753,1.0,1,1,0.07142857142857142,14,0.6861945050497837,0.0039053511157232735
754,1.0,1,1,0.017543859649122806,57,0.6858514077972588,0.0042304041848534295
755,1.0,1,1,0.025,40,0.6855084820933602,0.0032749201447586527
756,1.0,1,1,0.007692307692307693,130,0.6851657278523136,0.0036397931130173113
757,1.0,1,1,0.009009009009009009,111,0.6848231449883875,0.0038893944148586743
758,1.0,1,1,0.06666666666666667,15,0.6844807334158933,0.0035804626376678547
759,1.0,1,1,0.01282051282051282,78,0.6841384930491854,0.003982516880242679
760,1.0,1,1,0.038461538461538464,26,0.6837964238026608,0.003272697786227442
761,1.0,1,1,0.058823529411764705,17,0.6834545255907595,0.00446285488193526
762,1.0,1,1,0.006060606060606061,165,0.6831127983279641,0.003890378746754405
763,1.0,1,1,0.011627906976744186,86,0.6827712419288002,0.0036582418969225918
764,0.0,0,0,0.0,200,0.6824298563078359,0.004014371324155945
765,1.0,1,1,0.08333333333333333,12,0.6820886413796821,0.004131403072581937
766,1.0,1,1,0.023809523809523808,42,0.6817475970589922,0.003937347938994034
767,1.0,1,1,0.005025125628140704,199,0.6814067232604628,0.003852950074433831
768,1.0,1,1,0.1111111111111111,9,0.6810660198988326,0.00400115411159479
769,1.0,1,1,0.07692307692307693,13,0.6807254868888832,0.003922287446375077
770,1.0,1,1,0.023255813953488372,43,0.6803851241454388,0.0038015327042748414
771,1.0,1,1,0.0625,16,0.6800449315833662,0.00472980787162669
772,1.0,1,1,0.03225806451612903,31,0.6797049091175745,0.003642291874594746
773,1.0,1,1,0.029411764705882353,34,0.6793650566630158,0.0037879351362147752
774,1.0,1,1,0.07142857142857142,14,0.6790253741346843,0.003009421642803188
775,1.0,1,1,0.014285714285714285,70,0.678685861447617,0.004019602912844026
776,1.0,1,1,0.034482758620689655,29,0.6783465185168932,0.0042541145009855775
777,1.0,1,1,0.00819672131147541,122,0.6780073452576348,0.0036400017947851694
778,1.0,1,1,0.058823529411764705,17,0.6776683415850061,0.0037751605508246403
779,0.0,0,0,0.0,200,0.6773295074142136,0.003784685107821133
780,1.0,1,1,0.034482758620689655,29,0.6769908426605066,0.0036685262678255296
781,1.0,1,1,0.014492753623188406,69,0.6766523472391763,0.004036293068117853
782,1.0,1,1,0.03225806451612903,31,0.6763140210655568,0.0040130310188678485
783,1.0,1,1,0.020833333333333332,48,0.6759758640550241,0.003850123832914202
784,1.0,1,1,0.011363636363636364,88,0.6756378761229966,0.0035944144222991204
785,1.0,1,1,0.00819672131147541,122,0.6753000571849351,0.0036997225037279737
786,1.0,1,1,0.029411764705882353,34,0.6749624071563427,0.003448330578120316
787,1.0,1,1,0.06666666666666667,15,0.6746249259527646,0.0034434860960269966
788,1.0,1,1,0.014285714285714285,70,0.6742876134897883,0.004158849110327927
789,1.0,1,1,0.043478260869565216,23,0.6739504696830434,0.0032735921483000984
790,1.0,1,1,0.045454545454545456,22,0.673613494448202,0.003761961691039191
791,1.0,1,1,0.005376344086021506,186,0.6732766877009779,0.0035795872806951966
792,1.0,1,1,0.08333333333333333,12,0.6729400493571275,0.004479084842993568
793,1.0,1,1,0.07692307692307693,13,0.672603579332449,0.003010263702330681
794,1.0,1,1,0.0136986301369863,73,0.6722672775427828,0.00326691971683543
795,1.0,1,1,0.02564102564102564,39,0.6719311439040114,0.003489373626414304
796,1.0,1,1,0.017241379310344827,58,0.6715951783320595,0.00415616274755127
797,1.0,1,1,0.03225806451612903,31,0.6712593807428935,0.004147946387679587
798,1.0,1,1,0.043478260869565216,23,0.6709237510525221,0.003717528909201855
799,1.0,1,1,0.01098901098901099,91,0.6705882891769959,0.0037043420175745427
800,1.0,1,1,0.07142857142857142,14,0.6702529950324074,0.003106467916430639
801,1.0,1,1,0.05263157894736842,19,0.6699178685348912,0.0037763062435643454
802,1.0,1,1,0.023255813953488372,43,0.6695829096006238,0.003597523407945626
803,0.0,0,0,0.0,200,0.6692481181458235,0.003876469059905503
804,1.0,1,1,0.02040816326530612,49,0.6689134940867506,0.003477495195752732
805,1.0,1,1,0.05,20,0.6685790373397072,0.0034379994496703146
806,1.0,1,1,0.05263157894736842,19,0.6682447478210375,0.0036902488883290637
807,1.0,1,1,0.018867924528301886,53,0.667910625447127,0.0033464811122888385
808,1.0,1,1,0.023809523809523808,42,0.6675766701344035,0.003812161368495297
809,1.0,1,1,0.037037037037037035,27,0.6672428817993363,0.003963524005720737
810,1.0,1,1,0.015384615384615385,65,0.6669092603584367,0.003865885521428516
811,1.0,1,1,0.02631578947368421,38,0.6665758057282575,0.0034939242667812657
812,1.0,1,1,0.014925373134328358,67,0.6662425178253933,0.0033792197259504405
813,1.0,1,1,0.011363636363636364,88,0.6659093965664807,0.0033888471748055467
814,1.0,1,1,0.058823529411764705,17,0.6655764418681975,0.0035584557233104375
815,1.0,1,1,0.047619047619047616,21,0.6652436536472635,0.0035183996050840334
816,1.0,1,1,0.010526315789473684,95,0.6649110318204399,0.0035142481645667237
817,1.0,1,1,0.0196078431372549,51,0.6645785763045297,0.0040821018069526
818,1.0,1,1,0.022727272727272728,44,0.6642462870163774,0.0037407969688171183
819,1.0,1,1,0.01694915254237288,59,0.6639141638728693,0.0036821853057718125
820,1.0,1,1,0.010309278350515464,97,0.6635822067909328,0.0036545064835569138
821,1.0,1,1,0.029411764705882353,34,0.6632504156875374,0.0033523929305374622
822,1.0,1,1,0.037037037037037035,27,0.6629187904796937,0.003695566401196023
823,1.0,1,1,0.012658227848101266,79,0.6625873310844539,0.0035298754272487342
824,1.0,1,1,0.0625,16,0.6622560374189117,0.0035275508125778288
825,1.0,1,1,0.011494252873563218,87,0.6619249094002023,0.0033971353343034954
826,1.0,1,1,0.03333333333333333,30,0.6615939469455022,0.003472155499427269
827,1.0,1,1,0.03225806451612903,31,0.6612631499720295,0.003846995438629341
828,1.0,1,1,0.0136986301369863,73,0.6609325183970435,0.0033406727446549356
829,1.0,1,1,0.05263157894736842,19,0.660602052137845,0.003431716425295331
830,1.0,1,1,0.022727272727272728,44,0.660271751111776,0.0035987175307871603
831,1.0,1,1,0.03571428571428571,28,0.6599416152362202,0.003551926659253825
832,0.0,0,0,0.0,200,0.6596116444286021,0.0032121283788001166
833,1.0,1,1,0.045454545454545456,22,0.6592818386063878,0.0033581047953868456
834,1.0,1,1,0.05263157894736842,19,0.6589521976870846,0.003081873788400308
835,1.0,1,1,0.03225806451612903,31,0.6586227215882411,0.0037666772409612613
836,1.0,1,1,0.011627906976744186,86,0.658293410227447,0.004041964324938437
837,1.0,1,1,0.011764705882352941,85,0.6579642635223334,0.0037540145725121392
838,1.0,1,1,0.0196078431372549,51,0.6576352813905723,0.003874467635600298
839,1.0,1,1,0.013157894736842105,76,0.657306463749877,0.0036015115283111014
840,1.0,1,1,0.017543859649122806,57,0.6569778105180021,0.003310924932042039
841,1.0,1,1,0.045454545454545456,22,0.6566493216127431,0.0032064825592731886
842,1.0,1,1,0.04,25,0.6563209969519368,0.0031261766981333493
843,1.0,1,1,0.020833333333333332,48,0.6559928364534608,0.0034044877150639272
844,1.0,1,1,0.029411764705882353,34,0.6556648400352342,0.0031510241028359707
845,1.0,1,1,0.012658227848101266,79,0.6553370076152166,0.0036424846075993928
846,1.0,1,1,0.02702702702702703,37,0.655009339111409,0.003228529026052235
847,1.0,1,1,0.030303030303030304,33,0.6546818344418533,0.003654556885135896
848,1.0,1,1,0.018518518518518517,54,0.6543544935246325,0.0034491967709510828
849,1.0,1,1,0.024390243902439025,41,0.6540273162778703,0.00347537541103254
850,1.0,1,1,0.038461538461538464,26,0.6537003026197313,0.00326819533858305
851,1.0,1,1,0.0625,16,0.6533734524684215,0.004012307937955484
852,1.0,1,1,0.045454545454545456,22,0.6530467657421873,0.0033497944241389632
853,1.0,1,1,0.034482758620689655,29,0.6527202423593162,0.004233397328664131
854,1.0,1,1,0.058823529411764705,17,0.6523938822381367,0.0026863631313009295
855,1.0,1,1,0.012658227848101266,79,0.6520676852970176,0.0037250309133359904
856,1.0,1,1,0.012048192771084338,83,0.6517416514543691,0.003092889646657305
857,1.0,1,1,0.04,25,0.651415780628642,0.0045181869389489294
858,1.0,1,1,0.0196078431372549,51,0.6510900727383278,0.003091711481330076
859,1.0,1,1,0.020833333333333332,48,0.6507645277019586,0.0032487689932167996
860,1.0,1,1,0.06666666666666667,15,0.6504391454381077,0.0038525671775763233
861,1.0,1,1,0.034482758620689655,29,0.6501139258653886,0.003476887744658723
862,1.0,1,1,0.037037037037037035,27,0.649788868902456,0.004220942873938906
863,1.0,1,1,0.06666666666666667,15,0.6494639744680049,0.00320936165129145
864,1.0,1,1,0.014492753623188406,69,0.6491392424807709,0.0037449122696737018
865,1.0,1,1,0.024390243902439025,41,0.6488146728595305,0.003355189587171303
866,1.0,1,1,0.025,40,0.6484902655231009,0.003528038536023814
867,1.0,1,1,0.016129032258064516,62,0.6481660203903393,0.0035474652446986685
868,1.0,1,1,0.016129032258064516,62,0.6478419373801442,0.003678778269057793
869,1.0,1,1,0.043478260869565216,23,0.6475180164114541,0.0035542593028841784
870,1.0,1,1,0.02127659574468085,47,0.6471942574032484,0.003021680980306515
871,1.0,1,1,0.03125,32,0.6468706602745469,0.003445645903411787
872,1.0,1,1,0.006666666666666667,150,0.6465472249444096,0.0034428971590629467
873,0.0,0,0,0.0,200,0.6462239513319374,0.003231877427024301
874,0.0,0,0,0.0,200,0.6459008393562715,0.0034511253377422692
875,1.0,1,1,0.0136986301369863,73,0.6455778889365934,0.0033020018918873515
876,1.0,1,1,0.029411764705882353,34,0.6452550999921252,0.0030184955240282066
877,1.0,1,1,0.020833333333333332,48,0.6449324724421291,0.0029674952869148306
878,1.0,1,1,0.024390243902439025,41,0.6446100062059081,0.0033308089577320328
879,1.0,1,1,0.041666666666666664,24,0.6442877012028052,0.0037098765266515934
880,1.0,1,1,0.058823529411764705,17,0.6439655573522038,0.003410408752696479
881,1.0,1,1,0.023809523809523808,42,0.6436435745735278,0.0030258080084985565
882,1.0,1,1,0.015151515151515152,66,0.6433217527862412,0.003419014872192885
883,1.0,1,1,0.07142857142857142,14,0.6430000919098481,0.0025056271364779343
884,1.0,1,1,0.009345794392523364,107,0.6426785918638932,0.0027987048885062616
885,1.0,1,1,0.021739130434782608,46,0.6423572525679613,0.003358222336670303
886,1.0,1,1,0.013157894736842105,76,0.6420360739416774,0.0035480554437718206
887,1.0,1,1,0.05555555555555555,18,0.6417150559047066,0.002868651431829979
888,0.0,0,0,0.0,200,0.6413941983767543,0.003144423376361374
889,1.0,1,1,0.015873015873015872,63,0.6410735012775659,0.00289152014218936
890,1.0,1,1,0.02564102564102564,39,0.6407529645269272,0.002989295059635949
891,1.0,1,1,0.02,50,0.6404325880446637,0.0035874775843694807
892,1.0,1,1,0.023809523809523808,42,0.6401123717506414,0.004120750155942958
893,1.0,1,1,0.06666666666666667,15,0.6397923155647661,0.002948052117911478
894,1.0,1,1,0.00819672131147541,122,0.6394724194069837,0.003700206619706463
895,1.0,1,1,0.041666666666666664,24,0.6391526831972802,0.002761388377014858
896,1.0,1,1,0.03571428571428571,28,0.6388331068556816,0.0029813644068781286
897,1.0,1,1,0.04,25,0.6385136903022538,0.004318464850075543
898,1.0,1,1,0.010752688172043012,93,0.6381944334571027,0.003899113432834706
899,1.0,1,1,0.007462686567164179,134,0.6378753362403742,0.0035213476638552912
900,1.0,1,1,0.045454545454545456,22,0.637556398572254,0.00313503090927208
901,1.0,1,1,0.006578947368421052,152,0.6372376203729679,0.0030420053124927157
902,1.0,1,1,0.021739130434782608,46,0.6369190015627815,0.0035472809635710132
903,1.0,1,1,0.1,10,0.6366005420620001,0.003722330473829061
904,1.0,1,1,0.024390243902439025,41,0.6362822417909691,0.0034582154476083815
905,1.0,1,1,0.015625,64,0.6359641006700737,0.003255713857470255
906,1.0,1,1,0.06666666666666667,15,0.6356461186197387,0.0031760721001774074
907,1.0,1,1,0.0625,16,0.6353282955604289,0.004111617818125524
908,1.0,1,1,0.018867924528301886,53,0.6350106314126487,0.003272102045264306
909,1.0,1,1,0.07692307692307693,13,0.6346931260969424,0.0024122611726992405
910,1.0,1,1,0.03571428571428571,28,0.634375779533894,0.002832889332369502
911,1.0,1,1,0.01639344262295082,61,0.6340585916441271,0.0031619714716159294
912,1.0,1,1,0.047619047619047616,21,0.6337415623483051,0.003180887106628645
913,1.0,1,1,0.007936507936507936,126,0.633424691567131,0.0035324698426790297
914,1.0,1,1,0.01694915254237288,59,0.6331079792213474,0.0034293217783778022
915,1.0,1,1,0.014492753623188406,69,0.6327914252317368,0.0026620656051133096
916,1.0,1,1,0.07142857142857142,14,0.6324750295191209,0.003627801517723128
917,1.0,1,1,0.04,25,0.6321587920043614,0.0033417539321817457
918,1.0,1,1,0.030303030303030304,33,0.6318427126083592,0.002779095010323958
919,1.0,1,1,0.02857142857142857,35,0.6315267912520551,0.002415843485921089
920,1.0,1,1,0.09090909090909091,11,0.6312110278564291,0.0031116270693019032
921,1.0,1,1,0.058823529411764705,17,0.630895422342501,0.002605944608256002
922,1.0,1,1,0.05,20,0.6305799746313298,0.0023741763026919214
923,1.0,1,1,0.08333333333333333,12,0.6302646846440141,0.0028413119580363855
924,1.0,1,1,0.03125,32,0.6299495523016921,0.0025609472886571893
925,0.0,0,0,0.0,200,0.6296345775255413,0.0029989350540563465
926,1.0,1,1,0.05,20,0.6293197602367786,0.0025326624512672425
927,1.0,1,1,0.009708737864077669,103,0.6290051003566602,0.0030459258089393596
928,1.0,1,1,0.010526315789473684,95,0.628690597806482,0.0027218702132813634
929,1.0,1,1,0.05555555555555555,18,0.6283762525075788,0.0030743399111088365
930,1.0,1,1,0.041666666666666664,24,0.6280620643813251,0.0031877594641021765
931,1.0,1,1,0.018518518518518517,54,0.6277480333491344,0.0027198940925127653
932,1.0,1,1,0.029411764705882353,34,0.6274341593324599,0.0035089313254609484
933,1.0,1,1,0.02702702702702703,37,0.6271204422527937,0.003322526381502079
934,1.0,1,1,0.043478260869565216,23,0.6268068820316673,0.0025991846189793687
935,1.0,1,1,0.012195121951219513,82,0.6264934785906515,0.0034658910221102217
936,1.0,1,1,0.07142857142857142,14,0.6261802318513562,0.0030706571789258824
937,1.0,1,1,0.01818181818181818,55,0.6258671417354306,0.003129389652432027
938,1.0,1,1,0.05555555555555555,18,0.6255542081645629,0.004624547398028274
939,1.0,1,1,0.05263157894736842,19,0.6252414310604806,0.0024460081047819634
940,1.0,1,1,0.014285714285714285,70,0.6249288103449504,0.0033358427621091582
941,1.0,1,1,0.023255813953488372,43,0.624616345939778,0.003301283876617374
942,1.0,1,1,0.05263157894736842,19,0.6243040377668081,0.0035973659955504302
943,1.0,1,1,0.008695652173913044,115,0.6239918857479247,0.0034073213621488084
944,1.0,1,1,0.009259259259259259,108,0.6236798898050508,0.0032605233260525252
945,1.0,1,1,0.043478260869565216,23,0.6233680498601484,0.0037231616645484514
946,1.0,1,1,0.045454545454545456,22,0.6230563658352183,0.003307626958386126
947,1.0,1,1,0.058823529411764705,17,0.6227448376523007,0.0035209463128600925
948,1.0,1,1,0.027777777777777776,36,0.6224334652334746,0.002999153074698471
949,1.0,1,1,0.04,25,0.622122248500858,0.002745339834364131
950,1.0,1,1,0.05,20,0.6218111873766076,0.0038997775351163
951,1.0,1,1,0.05263157894736842,19,0.6215002817829193,0.002794840587548127
952,1.0,1,1,0.05555555555555555,18,0.6211895316420278,0.002781116866066845
953,1.0,1,1,0.011235955056179775,89,0.6208789368762069,0.003075669243607377
954,0.0,0,0,0.0,200,0.6205684974077688,0.0031000282615423203
955,1.0,1,1,0.041666666666666664,24,0.6202582131590649,0.0026361827040091157
956,1.0,1,1,0.043478260869565216,23,0.6199480840524855,0.0036615324434419367
957,1.0,1,1,0.02702702702702703,37,0.6196381100104592,0.0025633872986922193
958,1.0,1,1,0.018867924528301886,53,0.619328290955454,0.0034244393261000164
959,1.0,1,1,0.018518518518518517,54,0.6190186268099763,0.003265530546842557
960,1.0,1,1,0.02702702702702703,37,0.6187091174965714,0.0032330501912715467
961,1.0,1,1,0.024390243902439025,41,0.6183997629378232,0.002751005976744814
962,1.0,1,1,0.05555555555555555,18,0.6180905630563543,0.0030249011664030454
963,1.0,1,1,0.030303030303030304,33,0.6177815177748261,0.0032648228807374835
964,1.0,1,1,0.03125,32,0.6174726270159387,0.0026251520048390375
965,1.0,1,1,0.01694915254237288,59,0.6171638907024308,0.002944278613648425
966,1.0,1,1,0.058823529411764705,17,0.6168553087570796,0.0033207542523193885
967,1.0,1,1,0.03125,32,0.6165468811027011,0.0025346122256451054
968,1.0,1,1,0.0125,80,0.6162386076621498,0.0034591968258609997
969,1.0,1,1,0.05555555555555555,18,0.6159304883583188,0.002908618774704842
970,1.0,1,1,0.07142857142857142,14,0.6156225231141397,0.00392902916896024
971,1.0,1,1,0.058823529411764705,17,0.6153147118525827,0.0032289744053474244
972,1.0,1,1,0.012987012987012988,77,0.6150070544966564,0.0026827202399273393
973,1.0,1,1,0.05,20,0.6146995509694081,0.0034064615087118
974,1.0,1,1,0.03125,32,0.6143922011939235,0.0032369389500672696
975,1.0,1,1,0.0064516129032258064,155,0.6140850050933265,0.003003446758544493
976,1.0,1,1,0.014705882352941176,68,0.6137779625907799,0.0028412879148484484
977,1.0,1,1,0.05555555555555555,18,0.6134710736094845,0.002486278791265148
978,1.0,1,1,0.0625,16,0.6131643380726798,0.0025793443091970403
979,1.0,1,1,0.01639344262295082,61,0.6128577559036434,0.0034449036590006874
980,1.0,1,1,0.05,20,0.6125513270256917,0.003923324274364859
981,1.0,1,1,0.034482758620689655,29,0.6122450513621789,0.0031514680635280393
982,1.0,1,1,0.03333333333333333,30,0.6119389288364978,0.0031949639921852696
983,1.0,1,1,0.030303030303030304,33,0.6116329593720796,0.0032592113905896745
984,1.0,1,1,0.027777777777777776,36,0.6113271428923936,0.0033891916569296476
985,1.0,1,1,0.016129032258064516,62,0.6110214793209475,0.003239652251772162
986,1.0,1,1,0.023809523809523808,42,0.6107159685812871,0.0032713784672696853
987,1.0,1,1,0.011904761904761904,84,0.6104106105969964,0.003225390799343586
988,1.0,1,1,0.06666666666666667,15,0.610105405291698,0.002743572276085615
989,1.0,1,1,0.043478260869565216,23,0.6098003525890522,0.0029404527133168735
990,1.0,1,1,0.013157894736842105,76,0.6094954524127577,0.003173225749235012
991,1.0,1,1,0.05,20,0.6091907046865513,0.0031685695110354574
992,1.0,1,1,0.018518518518518517,54,0.6088861093342081,0.0029676193813362194
993,1.0,1,1,0.1,10,0.608581666279541,0.0037526216765400022
994,1.0,1,1,0.02040816326530612,49,0.6082773754464013,0.0025727213087149573
995,1.0,1,1,0.03125,32,0.6079732367586781,0.002542852724218392
996,1.0,1,1,0.058823529411764705,17,0.6076692501402988,0.0025919319493422177
997,1.0,1,1,0.043478260869565216,23,0.6073654155152287,0.002268157299587746
998,1.0,1,1,0.013157894736842105,76,0.6070617328074711,0.003127704514650089
999,1.0,1,1,0.05555555555555555,18,0.6067582019410674,0.0034537225728854537
1000,1.0,1,1,0.02631578947368421,38,0.606454822840097,0.0032290399218541815
1001,1.0,1,1,0.03571428571428571,28,0.606151595428677,0.002595138330694421
1002,1.0,1,1,0.02040816326530612,49,0.6058485196309628,0.003144146979083212
1003,1.0,1,1,0.047619047619047616,21,0.6055455953711473,0.0034927710547067578
1004,1.0,1,1,0.03225806451612903,31,0.6052428225734617,0.0023331427477270125
1005,1.0,1,1,0.025,40,0.6049402011621751,0.0032680548873031514
1006,1.0,1,1,0.024390243902439025,41,0.604637731061594,0.0032034195269594287
1007,1.0,1,1,0.0625,16,0.6043354121960632,0.0033143018445116468
1008,1.0,1,1,0.025,40,0.6040332444899652,0.0034607687732204793
1009,1.0,1,1,0.015625,64,0.6037312278677203,0.0028202625162521144
1010,1.0,1,1,0.02702702702702703,37,0.6034293622537864,0.003355096194993805
1011,1.0,1,1,0.06666666666666667,15,0.6031276475726596,0.0029627252059678238
1012,1.0,1,1,0.0625,16,0.6028260837488733,0.002534288134484086
1013,1.0,1,1,0.041666666666666664,24,0.6025246707069989,0.0027403676989100254
1014,1.0,1,1,0.07142857142857142,14,0.6022234083716455,0.002804603078402579
1015,1.0,1,1,0.03571428571428571,28,0.6019222966674597,0.003611539806505399
1016,1.0,1,1,0.016666666666666666,60,0.601621335519126,0.003115958341125709
1017,1.0,1,1,0.07142857142857142,14,0.6013205248513664,0.0026140354665195836
1018,1.0,1,1,0.05,20,0.6010198645889407,0.0029412579489871858
1019,1.0,1,1,0.045454545454545456,22,0.6007193546566463,0.002981654542963952
1020,0.0,0,0,0.0,200,0.6004189949793179,0.0026921604832750743
1021,1.0,1,1,0.037037037037037035,27,0.6001187854818283,0.002636901883373934
1022,1.0,1,1,0.041666666666666664,24,0.5998187260890874,0.002614421711768955
1023,1.0,1,1,0.02564102564102564,39,0.5995188167260429,0.0027496838070547734
1024,1.0,1,1,0.043478260869565216,23,0.5992190573176799,0.0029357055318541825
1025,1.0,1,1,0.030303030303030304,33,0.5989194477890211,0.0025600609616517568
1026,1.0,1,1,0.01694915254237288,59,0.5986199880651266,0.0031159244244918227
1027,1.0,1,1,0.03225806451612903,31,0.5983206780710941,0.003793558087049713
1028,1.0,1,1,0.058823529411764705,17,0.5980215177320586,0.0036159443655325208
1029,1.0,1,1,0.06666666666666667,15,0.5977225069731926,0.0034442637076911825
1030,1.0,1,1,0.04,25,0.5974236457197061,0.0031757945800200103
1031,1.0,1,1,0.07692307692307693,13,0.5971249338968463,0.0022207905914491187
1032,1.0,1,1,0.0625,16,0.5968263714298979,0.0022701277302985545
1033,1.0,1,1,0.013513513513513514,74,0.596527958244183,0.002932015880769295
1034,1.0,1,1,0.07692307692307693,13,0.596229694265061,0.00355661734759521
1035,1.0,1,1,0.03125,32,0.5959315794179285,0.0031935763763613068
1036,1.0,1,1,0.02040816326530612,49,0.5956336136282195,0.002868598596102615
1037,1.0,1,1,0.018518518518518517,54,0.5953357968214055,0.002866538222103069
1038,1.0,1,1,0.043478260869565216,23,0.5950381289229948,0.002901982789373268
1039,1.0,1,1,0.047619047619047616,21,0.5947406098585333,0.0024957587565517143
1040,1.0,1,1,0.018867924528301886,53,0.594443239553604,0.0033318972190894748
1041,1.0,1,1,0.016129032258064516,62,0.5941460179338273,0.003108840958673447
1042,1.0,1,1,0.03225806451612903,31,0.5938489449248604,0.003082243772599125
1043,1.0,1,1,0.02,50,0.593552020452398,0.0027390232170000674
1044,1.0,1,1,0.034482758620689655,29,0.5932552444421718,0.0030698167232411176
1045,1.0,1,1,0.1,10,0.5929586168199508,0.004257994645740837
1046,1.0,1,1,0.04,25,0.5926621375115408,0.002875766712240875
1047,1.0,1,1,0.011904761904761904,84,0.5923658064427851,0.002806370391876304
1048,1.0,1,1,0.02040816326530612,49,0.5920696235395638,0.004097706970891782
1049,1.0,1,1,0.030303030303030304,33,0.5917735887277941,0.002511191871511101
1050,1.0,1,1,0.03225806451612903,31,0.5914777019334302,0.0026950019903691307
1051,1.0,1,1,0.058823529411764705,17,0.5911819630824635,0.0032815276850562763
1052,1.0,1,1,0.0625,16,0.5908863721009223,0.0035905343538615853
1053,1.0,1,1,0.05263157894736842,19,0.5905909289148719,0.0034216144734895543
1054,1.0,1,1,0.0625,16,0.5902956334504145,0.0031078019746928476
1055,1.0,1,1,0.02040816326530612,49,0.5900004856336893,0.0027148230025088606
1056,1.0,1,1,0.024390243902439025,41,0.5897054853908725,0.0026689517899507248
1057,1.0,1,1,0.015384615384615385,65,0.5894106326481772,0.0029832550225994334
1058,1.0,1,1,0.058823529411764705,17,0.5891159273318531,0.002839277409400572
1059,1.0,1,1,0.012345679012345678,81,0.5888213693681873,0.002631232792793279
1060,1.0,1,1,0.02702702702702703,37,0.5885269586835032,0.0027671875542256276
1061,1.0,1,1,0.03571428571428571,28,0.5882326952041615,0.0031237713722345817
1062,1.0,1,1,0.020833333333333332,48,0.5879385788565595,0.002505756588410198
1063,1.0,1,1,0.027777777777777776,36,0.5876446095671313,0.002576406633630136
1064,1.0,1,1,0.05263157894736842,19,0.5873507872623477,0.002645218456899257
1065,1.0,1,1,0.1,10,0.5870571118687166,0.0032842334592714907
1066,1.0,1,1,0.041666666666666664,24,0.5867635833127822,0.0033077629680822915
1067,1.0,1,1,0.007575757575757576,132,0.5864702015211258,0.003011333772023632
1068,1.0,1,1,0.037037037037037035,27,0.5861769664203653,0.0026413663053298712
1069,1.0,1,1,0.030303030303030304,33,0.5858838779371551,0.002642392997531164
1070,1.0,1,1,0.05,20,0.5855909359981866,0.0034671666799113154
1071,1.0,1,1,0.047619047619047616,21,0.5852981405301875,0.003027133527211845
1072,1.0,1,1,0.038461538461538464,26,0.5850054914599224,0.002726101410539391
1073,1.0,1,1,0.043478260869565216,23,0.5847129887141925,0.0038363141255736673
1074,1.0,1,1,0.037037037037037035,27,0.5844206322198354,0.0027173847947442147
1075,1.0,1,1,0.038461538461538464,26,0.5841284219037255,0.0033135094518701616
1076,1.0,1,1,0.07692307692307693,13,0.5838363576927736,0.0036347885078822193
1077,1.0,1,1,0.02,50,0.5835444395139273,0.003316807867959142
1078,1.0,1,1,0.02702702702702703,37,0.5832526672941704,0.003034408492149433
1079,1.0,1,1,0.045454545454545456,22,0.5829610409605233,0.0026823029488282787
1080,1.0,1,1,0.027777777777777776,36,0.582669560440043,0.003316728960877905
1081,1.0,1,1,0.012987012987012988,77,0.582378225659823,0.0032162194702677525
1082,1.0,1,1,0.0625,16,0.5820870365469931,0.0030412688211072236
1083,1.0,1,1,0.017857142857142856,56,0.5817959930287196,0.0029904460336963113
1084,1.0,1,1,0.038461538461538464,26,0.5815050950322053,0.0038002998671100405
1085,1.0,1,1,0.0625,16,0.5812143424846892,0.0026349977633799426
1086,1.0,1,1,0.07692307692307693,13,0.5809237353134469,0.0030133450367989447
1087,1.0,1,1,0.0196078431372549,51,0.5806332734457902,0.0030242461065177386
1088,1.0,1,1,0.034482758620689655,29,0.5803429568090673,0.0031895886560709312
1089,1.0,1,1,0.03225806451612903,31,0.5800527853306628,0.0026644670212971826
1090,1.0,1,1,0.02631578947368421,38,0.5797627589379976,0.003341290113320084
1091,1.0,1,1,0.05,20,0.5794728775585286,0.003243246134661604
1092,1.0,1,1,0.02631578947368421,38,0.5791831411197493,0.00273561628464928
1093,1.0,1,1,0.0196078431372549,51,0.5788935495491895,0.002890517319981739
1094,1.0,1,1,0.05263157894736842,19,0.5786041027744149,0.003614535126344938
1095,1.0,1,1,0.02564102564102564,39,0.5783148007230277,0.002512030775109545
